class,percentage
60,0.0267688679245283
58,0.24939453125
58,0.19073111826697892
59,0.107822265625
59,0.04208870023419204
59,0.1407156808035714
58,0.08957866666666667
59,0.09453491784037558
59,0.0067733333333333335
59,0.10642666666666666
60,0.4553464456869009
60,0.047171223958333335
58,0.008679742388758783
59,0.059927546838407494
59,0.01403688524590164
60,0.28991544117647056
58,0.19963216145833335
59,0.05068359375
59,0.17781866666666668
58,0.48580266666666666
58,0.41980386416861826
59,0.04310933333333333
60,0.022347990605427977
59,0.08205137587822015
58,0.3115592447916667
58,0.023834439953810623
60,0.01353515625
60,0.10864583333333333
58,0.057890624999999994
60,0.14977367688022283
59,0.03600260416666667
60,0.19872395833333334
60,0.024300130208333333
60,0.8413346354166666
59,0.6615705503512881
58,0.419456
59,0.48119847067367255
58,0.0954432531380753
58,0.4118115234375
60,0.017685158079625292
59,0.010227864583333333
60,0.11175806892778994
60,0.12554361979166667
60,0.024414460285132382
58,0.005557333333333333
58,0.7259138381201045
59,0.009150390625000001
60,0.061328125
58,0.052652469758064514
60,0.07456705729166667
59,0.0076576576576576575
60,0.07645783492822966
59,0.05756944444444444
60,0.0028515625
60,0.8742605452674898
59,0.002871919014084507
60,0.15481587441314554
60,0.10975190281030445
58,0.14164593091334893
60,0.058983460187353634
59,0.18632903981264637
60,0.015741808706053226
58,0.4353666569086651
60,0.29137339369158877
60,0.24367838541666667
58,0.2909440104166667
58,0.031116
58,0.044013466042154566
60,0.08242513020833334
60,0.04689066666666667
60,0.058451967592592594
58,0.028378378378378376
59,0.000283203125
60,0.04552083333333333
58,8.538615890364172e-05
58,0.15596354166666665
58,0.15530618565508994
60,0.5333061163895487
60,0.03568501170960187
58,0.2700693333333334
59,0.0035807291666666665
60,0.1709969284188034
60,0.27094401041666666
60,0.02015007796257796
60,0.27635239109848486
60,0.31745828454332553
60,0.07072599531615925
60,0.0019093333333333334
58,0.003268828451882845
60,0.06289605734767025
59,0.2116364168618267
58,0.21234666666666666
58,0.38666341145833333
60,0.12170247395833333
58,0.3719150641025641
59,0.20269866666666667
59,0.025439453125
60,0.05697731958762887
60,0.09574671772428885
59,0.0022753456221198155
60,0.008107718894009217
60,0.46959989539748953
60,0.0013151041666666667
60,0.061386097152428806
58,0.026865234375
60,0.030848178051176896
60,0.016822916666666667
59,0.3233919270833333
60,0.07401932084309133
58,0.186650390625
60,0.04116001945525292
58,0.30341471354166666
60,0.012324355971896956
59,0.11149088541666667
59,0.06239583333333333
58,0.020836588541666666
59,0.020397135416666667
58,0.27632575757575756
58,0.3762805970149254
58,0.0380078125
60,0.014231770833333332
58,0.011565755208333334
59,0.013231999999999999
59,0.025884
60,0.09000799999999999
59,0.6582613333333334
60,0.0019558823529411762
58,0.20555013020833335
59,0.05018880208333333
59,0.008138666666666667
60,0.006103286384976526
58,0.49418294270833335
58,0.24498697916666665
60,0.04731353325643983
60,0.044022680055401664
58,0.011007940573770492
59,0.012825520833333335
58,0.05044596354166667
59,0.00335559796437659
60,0.06127544529262087
60,0.17949559998291256
58,0.46470281180400896
60,0.37690133333333337
59,0.13863336267605633
59,0.04324544270833333
60,0.4488899739583333
60,0.519240983201581
58,0.7415764051522248
59,0.009514973958333334
58,0.13227864583333332
60,0.3719303385416667
58,0.2937942216981132
58,0.3479947916666667
58,0.3179047131147541
58,0.6058919270833333
60,0.0414797727369815
60,0.09417317708333334
59,0.005359228971962617
60,0.015468019859813085
58,0.5244921875
59,0.05897980093676815
59,0.03649397590361445
59,0.011080140117048998
58,0.1774992681498829
58,0.01357421875
59,0.637505
60,0.0388671875
60,0.8245084635416667
58,0.14982801522248243
59,0.396643926056338
60,0.01914713541666667
58,0.0013026932084309133
59,0.002967652224824356
60,0.141455649882904
58,0.0011440899581589958
60,0.12856721698113208
58,0.4237565104166666
58,0.1898984593837535
58,0.38157567330210773
60,0.010159505208333332
59,0.25782468323586744
58,0.0253515625
58,0.027848307291666666
59,0.018678385416666665
60,0.0038346354166666667
60,0.15924430774488446
60,0.17596266666666668
58,0.3687043444828912
60,0.042451171875
60,0.5520973807053942
59,0.037463407494145194
60,0.009798481308411214
60,0.11952148437500001
60,0.17886782786885247
60,0.4357142857142857
58,0.0034787735849056605
58,0.03336267605633803
58,0.4972940488565489
60,0.02075590584817805
58,0.23576669229783415
58,0.0405
58,0.08144485294117647
58,0.26102864583333335
58,0.00925748502994012
58,0.36071675900277006
60,0.14198567708333334
59,0.872324746892221
59,0.07163411458333332
59,0.03129139072847682
60,0.015252483443708609
60,0.5570638020833333
60,0.028117664319248826
59,0.08738036809815951
60,0.014282208588957054
58,0.248994140625
58,0.7235110294117647
58,0.08938802083333333
59,0.00017903645833333332
60,0.07048304071083772
60,0.002648553974966893
60,0.036183730544747085
60,0.0777880859375
60,0.24943576388888888
58,0.027807389018691585
60,0.09443733333333333
58,0.4060416666666667
58,0.5653929131799164
58,0.004713054906542056
60,0.0311669921875
58,0.14400390625
58,0.29887708913649025
60,0.5496283480712546
59,0.0130859375
58,0.34103849531615926
58,0.5699153645833334
58,0.014589843750000001
58,0.091650390625
60,0.027246779859484777
59,0.11418718827930174
58,0.0075390625
58,0.037112119437939114
58,0.2372688802083333
58,0.20537434895833334
60,0.01945963541666667
58,0.4705989583333333
58,0.5344501830543933
59,0.05791153169014085
58,0.14529129129129129
60,0.07523419203747073
58,0.6384213333333333
60,0.15529550600196507
58,0.5069856770833334
58,0.005413732394366197
58,0.14217447916666667
60,0.21915617681498828
59,0.16915039062499998
59,0.40646484375
60,0.4393619686283578
58,0.23213585251046026
60,0.004759114583333333
60,0.012038758581235699
59,0.05014973958333333
60,0.24791283700980393
58,0.004344688221709006
60,0.0791898419203747
59,0.010659396955503513
59,0.3118977864583333
58,0.007161458333333333
59,0.006259765624999999
58,0.15352694610778442
59,0.046525373134328356
60,0.03554961943793911
58,0.3822769953051643
60,0.0006301591981132075
58,0.3721201621338912
60,0.004485677083333334
59,0.06365998243559719
60,0.031191451990632318
58,0.016744791666666668
58,0.0028976091476091478
58,0.05088216145833333
58,0.8255281690140845
60,0.0031510416666666666
58,0.019205729166666664
59,0.011692954009433962
60,0.0180144906323185
58,0.18828125
60,0.025507812499999998
59,0.01813333333333333
60,0.010833333333333334
58,0.05001302083333333
58,0.11339733333333334
59,0.124130859375
58,0.021642505470459518
58,0.45085286458333335
58,0.44598004694835686
60,0.2279915364583333
60,0.2383040364583333
58,0.7262164124909223
60,0.072043720657277
60,0.21992477876106195
58,0.6391015624999999
60,0.04415983606557377
60,0.05717844202898551
60,0.056943359375
58,0.07253580729166667
59,0.14669866666666667
60,0.05699733333333333
58,0.0020665128796616685
59,0.03631029564315353
60,0.024095394736842104
58,0.7422642642642643
60,0.13569066666666665
58,0.005988439306358382
60,0.02353995901639344
60,0.3271484375
59,0.13816080729166666
58,0.1853453799820582
60,0.018742791234140715
60,0.06480321344339622
59,0.07021713615023474
58,0.46326171875
59,0.008547986401673641
60,0.0015076112412177986
60,0.45096209490740746
58,0.20313600352112676
60,0.0012316645408163266
60,0.13925866666666667
60,0.08424479166666667
60,0.0015165107437310438
58,0.056481119791666666
60,1.6276041666666666e-05
60,0.5231813524590164
60,0.04442642642642643
58,0.7952096415908412
59,0.04601496259351621
60,0.27236328125
60,0.061995023419203744
60,0.007955545774647887
58,0.3194954427083333
60,0.7444921875
59,0.6973573198342518
60,0.16830217050209204
60,0.03672526041666667
58,0.30972656249999997
58,0.4570279811715481
58,0.36542056074766355
59,0.4495974824355972
60,0.2972313023012553
60,0.21689637382075472
60,0.005690104166666666
58,0.780510831381733
58,0.06249674479166667
60,0.2871615120274914
60,0.07463867187499999
58,0.782526766595289
58,0.0008170572916666667
60,0.6069386666666666
58,0.5582583841463415
60,0.300743006993007
60,0.013336588541666666
58,0.015016561059907835
58,0.15953776041666667
60,0.2794276531728665
60,0.23414865654205608
58,0.3778164390756303
58,0.0330790011682243
60,0.0547606850117096
58,0.053964843750000005
58,0.374033203125
58,0.08950520833333334
60,0.05398763020833334
58,0.12719555035128804
60,0.13218815376569037
58,0.33845689691998804
60,1.6276041666666666e-05
60,0.19750734334203654
60,0.313037109375
58,0.1615544684579439
58,0.026536458333333336
59,0.2344094606710689
59,0.5439908854166666
60,0.04395906690140845
59,0.058961588541666665
58,0.252646484375
58,0.04252
58,0.03448136737089202
58,0.020396662763466043
60,0.041241337953091685
59,0.0013722627737226278
58,0.021361502347417842
58,0.02921875
58,0.008434572599531617
59,0.07556266666666667
58,0.28615339578454335
58,0.49119140624999996
59,0.11147135416666668
58,0.2980110677083333
60,0.016064453125
59,0.012759127475247526
59,0.17995442708333334
60,0.08504830210772833
58,0.004775390625
58,0.05301156323185011
58,0.54365234375
60,0.153125
60,0.13943375516528927
59,0.23557445854158654
58,0.009619140625
60,2.5614754098360656e-05
58,0.27728841145833333
58,0.08437092036553526
58,0.42442382812499996
58,0.7319546568627451
59,0.0054394072769953054
59,0.002988238512035011
59,0.14462565104166666
58,0.006474743150684932
60,0.0047552796803652965
59,0.7324420481220657
60,0.031191588785046732
59,0.048914716748768475
60,0.0032481527093596056
60,0.04278971354166667
59,0.1213773419203747
60,0.0500947960251046
60,0.0017820550351288055
60,0.00240234375
58,0.14706470750551875
58,0.0014709728033472803
59,0.05194010416666667
60,0.349013671875
60,0.01822794976635514
60,0.011779127634660422
58,0.5801375878220141
58,0.6132779947916667
58,0.055778420523138826
60,0.09782986111111111
58,0.041098666666666665
60,0.02801254734848485
59,0.10956354916067146
59,0.03655111281985561
58,0.14740885416666666
58,0.28929036458333335
58,0.020169789227166276
58,0.222626953125
60,0.033647017045454544
58,0.028965333333333333
58,0.29335735735735735
58,0.03200746487119438
58,0.013429449648711945
58,0.6356901041666666
58,0.5793912760416666
60,0.16155957259953163
59,0.2394140625
60,0.025406323877068555
58,0.016139322916666667
59,0.2478206344902386
60,0.7478337140992167
59,0.10013020833333333
58,0.014823358537314708
60,0.10060266666666666
58,0.38639466666666666
58,0.5310780152224824
58,0.35078125000000004
58,0.4245645645645646
59,0.042501333333333335
60,0.22728841145833334
59,0.007044270833333334
59,0.221344
58,0.014343603971962616
58,0.028457031249999997
58,0.072604382780083
58,0.11858398437499999
59,0.4716024096385542
59,0.6929386133538382
60,0.00123046875
60,0.011559244791666666
58,0.6415592447916667
59,0.287890625
58,0.22786458333333334
60,0.16024153930131005
58,0.5365592447916666
58,0.2001898364485981
58,0.6668124817731117
60,0.000263671875
58,0.06416341145833333
58,0.5553706851464435
58,0.4619596354166666
58,0.3742123755820411
58,0.32626874279123413
60,0.03650043302540416
60,0.013994140625000002
60,0.06550058548009367
58,0.4068098958333334
58,0.0036116803278688527
60,0.00029296875
58,0.6792202102803738
58,0.041314982476635516
59,0.5462890625
58,0.8893973214285713
60,0.0299087982832618
58,0.12305882352941175
58,0.5856250000000001
60,0.2071972304530444
59,0.27325410798122063
59,0.18061333333333335
58,0.11526227678571428
58,0.028774138830897706
58,0.7210188802083334
60,0.16375
60,0.3647916666666667
58,0.24596445221445223
58,0.6875455729166666
59,0.32901367187499997
58,0.4830403645833333
60,0.39052408854166665
59,0.00012815583749839805
60,0.0453315649867374
58,0.32440104166666667
58,0.012535807291666668
58,0.052524373259052924
59,0.018291519953051644
59,0.6383825836820083
59,0.45079427083333334
58,0.6876432291666666
60,0.36288085937500003
60,0.008475156494522691
58,0.00015109080188679245
58,0.5524479166666667
58,0.39658528645833335
59,0.07480143229166666
58,0.0182169976635514
59,0.051984
60,0.38470780469050364
58,0.04180013020833333
58,0.21030933333333335
59,0.09894917582417583
60,0.04258629707112971
60,0.32854215456674474
59,0.3940991052060737
59,0.1572806631455399
58,0.006161971830985916
60,0.05622721354166667
58,0.004647248243559719
58,0.0842041015625
59,0.05522786458333333
58,0.6606076388888888
58,0.5151010295185612
60,0.040037333333333334
59,0.08296948014018692
58,0.007278249414519907
58,0.919867939330544
59,0.21421948014018694
60,0.2093201112412178
58,0.010357333333333333
58,0.9636270491803278
59,0.018014133817427388
60,0.23674985362997658
59,0.340921686746988
59,0.061919999999999996
60,0.004385474860335196
60,0.00014973958333333335
58,0.6360742187499999
60,0.08376047904191616
60,0.29708039906103284
58,0.367138671875
59,0.25923502604166665
60,0.9010858948577996
58,0.00022786458333333334
60,0.04409110915492957
58,0.0014973958333333334
58,0.005781333333333334
58,0.08659780334728033
60,0.3454432531380753
58,0.5530826822916667
59,0.16442476580796253
60,0.008765974440894568
58,0.5173732171156894
58,0.019889322916666667
60,0.21134440104166666
60,0.06727864583333333
58,0.34208480046948353
58,0.33449575526932085
58,0.020429596018735362
59,0.00194091796875
58,0.48617518902986034
58,0.10685546875
60,0.04851480699231564
59,0.2827018229166667
60,0.1912890625
59,0.15490885416666667
59,0.05990162037037037
60,0.06693333333333333
60,0.0002890807962529274
59,0.003947368421052632
60,0.15076497395833333
60,0.33998046875
60,0.5434790826612903
60,0.03146373820754717
58,0.6079264322916667
60,0.21283665105386418
59,0.011057942708333332
60,0.028556965442764582
58,0.037998046875
58,0.06506133333333333
58,0.03270588235294118
58,0.11947916666666666
58,0.6096466222030981
60,0.0028621495327102804
59,0.55359375
60,0.13765333333333335
58,0.04779196009389671
58,0.6185839843750001
58,0.8113465974625145
58,0.16166015625000002
60,0.08676106770833333
58,0.02730443107221007
58,0.01808408774373259
58,0.43734375
59,0.4521809895833333
59,0.03201252723311547
59,0.004089642018779343
60,0.11329405737704917
58,0.007698567708333333
58,0.027806645199063236
58,0.1704296875
60,0.02539607558139535
60,0.18512376237623762
60,0.12291341145833334
59,0.4848829510017515
60,0.12289593091334894
59,0.38009765625
59,0.1266796875
60,0.04063151041666667
58,0.0076440429687500006
59,0.2790673458926054
60,0.004181333333333333
60,0.22895930913348947
60,0.016399739583333333
60,0.26238606770833334
59,0.5444921875
60,0.08162762762762764
60,0.6315678533190578
60,0.21375512295081966
59,0.159024
60,0.011744
58,0.10846385542168674
60,0.000464
59,0.01471122217950361
60,0.11204625292740047
60,0.12594624681933841
59,0.250302734375
60,0.047470626631853786
59,0.34564964329958564
60,0.8329332552693207
60,0.06113053613053613
60,0.03281657963446476
58,0.041204518779342725
58,0.006832682291666667
58,0.50904296875
59,0.06260145670468623
60,0.007626176778242679
60,0.32840716704288936
59,0.10772786458333335
58,0.05181132903981265
59,0.022866656908665108
60,0.07090895784543325
58,0.06085800333205177
58,0.007005529835390946
60,0.3340448943661972
60,7.301401869158878e-05
58,0.10199218750000001
58,0.19374348958333334
60,0.0008855386416861827
58,0.6555826822916667
58,0.004602930496817464
60,0.06932725694444444
58,0.0017610677083333335
58,0.2920377604166667
58,0.4912672672672672
58,0.03930338541666667
58,0.0014563817330210773
59,0.011038411458333333
60,0.02537109375
58,0.24949538638985005
59,0.02278829225352113
60,0.009606119791666666
58,0.5561215771711735
58,0.9518272058823529
58,0.038046875
60,0.6122233072916667
60,0.07854545454545456
58,0.0460846018735363
59,0.3458258575761459
60,0.17561354607202356
60,0.019759114583333334
60,0.322881293911007
59,0.01151951951951952
60,0.008649088541666666
59,0.43546637744034705
58,0.0008333333333333334
58,0.10205649882903982
58,0.5703125
60,0.0005653333333333333
58,0.37314909462616824
58,0.035589192708333335
60,0.27802083333333333
60,0.2468001302083333
58,0.11278176229508197
58,0.309762360724234
58,0.225009765625
60,0.21094485294117646
59,0.005771758177570094
60,0.15441004672897196
60,0.017300936768149883
60,0.14888533333333334
58,0.6039637532572942
60,0.1263425925925926
60,0.28561631944444443
59,0.140927734375
58,0.5479215456674473
60,0.016503676470588237
58,0.11074264705882353
59,0.12265950520833332
60,0.013978533878504673
60,0.5482747395833333
60,0.09954101562499999
60,0.03962867647058824
60,0.08148419203747073
58,0.44502604166666665
58,0.4722291179906542
60,0.06210339168490153
58,0.15013671875
58,0.3055986533957845
60,0.14838963347921225
60,0.004280571786310518
60,0.0026368159203980102
59,0.010504557291666666
60,0.0013834635416666665
60,0.23782226562500003
60,0.17866536458333335
58,0.16988281249999998
58,0.6615815281030445
58,0.013921940376569037
58,0.7583756510416666
59,0.008155726987447699
60,0.14683770883054892
58,0.317373046875
60,0.08319661458333334
58,0.5326980910041841
58,0.5692761479591837
58,0.067184
60,0.011720579625292741
58,0.46031082887700536
58,0.023982658959537575
58,0.006292317708333333
59,0.5223946135831381
59,0.12153834894613584
58,0.05005208333333333
60,0.04290978773584906
58,0.10629231770833333
58,0.021979166666666668
58,0.5071868896484375
58,0.26416837032710283
58,0.000940427400468384
60,0.19637867647058824
58,0.44427978515625
58,0.09862630208333333
60,0.05124674479166667
58,0.012533088235294119
